"","project","language","article","access","agent","granularity","date","views"
"332","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-05-27,13
"333","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-05-28,7
"334","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-05-29,9
"335","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-05-30,15
"336","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-05-31,7
"337","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-06-01,7
"338","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-06-02,11
"339","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-06-03,7
"340","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-06-04,6
"341","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-06-05,4
"342","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-06-06,4
"343","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-06-07,6
"344","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-06-08,8
"345","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-06-09,7
"346","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-06-10,7
"347","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-06-11,3
"348","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-06-12,6
"349","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-06-13,8
"350","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-06-14,14
"351","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-06-15,6
"352","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-06-16,12
"353","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-06-17,8
"354","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-06-18,9
"355","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-06-19,9
"356","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-06-20,3
"357","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-06-21,16
"358","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-06-22,9
"359","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-06-23,8
"360","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-06-24,7
"361","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-06-25,11
"362","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-06-26,11
"363","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-06-27,10
"364","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-06-28,13
"365","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-06-29,6
"366","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-06-30,13
"367","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-07-01,7
"368","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-07-02,4
"369","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-07-03,12
"370","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-07-04,11
"371","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-07-05,3
"372","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-07-06,3
"373","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-07-07,5
"374","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-07-08,6
"375","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-07-09,8
"376","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-07-10,17
"377","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-07-11,18
"378","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-07-12,35
"379","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-07-13,28
"380","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-07-14,39
"381","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-07-15,36
"382","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-07-16,22
"383","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-07-17,19
"384","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-07-18,22
"385","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-07-19,26
"386","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-07-20,52
"387","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-07-21,26
"388","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-07-22,17
"389","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-07-23,24
"390","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-07-24,41
"391","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-07-25,22
"392","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-07-26,27
"393","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-07-27,14
"394","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-07-28,12
"395","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-07-29,15
"396","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-07-30,22
"397","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-07-31,13
"398","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-08-01,15
"399","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-08-02,21
"400","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-08-03,19
"401","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-08-04,24
"402","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-08-05,18
"403","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-08-06,13
"404","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-08-07,13
"405","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-08-08,15
"406","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-08-09,20
"407","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-08-10,19
"408","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-08-11,10
"409","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-08-12,25
"410","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-08-13,12
"411","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-08-14,29
"412","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-08-15,19
"413","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-08-16,22
"414","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-08-17,15
"415","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-08-18,18
"416","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-08-19,14
"417","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-08-20,28
"418","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-08-21,23
"419","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-08-22,18
"420","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-08-23,9
"421","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-08-24,18
"422","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-08-25,24
"423","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-08-26,11
"424","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-08-27,12
"425","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-08-28,11
"426","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-08-29,27
"427","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-08-30,20
"428","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-08-31,31
"429","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-09-01,13
"430","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-09-02,10
"431","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-09-03,5
"432","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-09-04,10
"433","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-09-05,14
"434","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-09-06,25
"435","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-09-07,21
"436","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-09-08,20
"437","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-09-09,5
"438","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-09-10,13
"439","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-09-11,13
"440","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-09-12,10
"441","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-09-13,4
"442","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-09-14,11
"443","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-09-15,4
"444","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-09-16,10
"445","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-09-17,9
"446","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-09-18,13
"447","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-09-19,17
"448","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-09-20,29
"449","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-09-21,29
"450","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-09-22,34
"451","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-09-23,29
"452","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-09-24,23
"453","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-09-25,44
"454","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-09-26,39
"455","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-09-27,46
"456","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-09-28,42
"457","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-09-29,24
"458","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-09-30,50
"459","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-10-01,30
"460","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-10-02,15
"461","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-10-03,27
"462","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-10-04,43
"463","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-10-05,32
"464","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-10-06,35
"465","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-10-07,28
"466","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-10-08,17
"467","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-10-09,31
"468","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-10-10,25
"469","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-10-11,22
"470","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-10-12,10
"471","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-10-13,26
"472","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-10-14,21
"473","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-10-15,27
"474","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-10-16,21
"475","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-10-17,23
"476","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-10-18,13
"477","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-10-19,9
"478","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-10-20,32
"479","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-10-21,17
"480","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-10-22,15
"481","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-10-23,14
"482","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-10-24,20
"483","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-10-25,17
"484","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-10-26,33
"485","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-10-27,26
"486","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-10-28,10
"487","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-10-29,18
"488","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-10-30,12
"489","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-10-31,9
"490","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-11-01,19
"491","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-11-02,8
"492","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-11-03,21
"493","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-11-04,12
"494","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-11-05,21
"495","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-11-06,16
"496","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-11-07,14
"497","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-11-08,17
"498","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-11-09,18
"499","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-11-10,12
"500","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-11-11,10
"501","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-11-12,10
"502","wikipedia","ur","Kashmir conflict","all-access","all-agents","daily",2016-11-13,9
